Sood_zarar,Ravand_TF 15 min= ,Ravand_TF 1h= ,Ravand_TF 4h= ,Ravand_TF D= ,Ravand_Zstr_TF 15 min= ,Ravand_Zstr_TF 1h= ,Ravand_Zstr_TF 4h= ,Ravand_Zstr_TF D= ,PTL_signal 15 min= ,PTL_signal 1h= ,PTL_signal 4h= ,PTL_signal D= ,PTL_Status 15 min= ,PTL_Status 1h= ,PTL_Status 4h= ,PTL_Status D= ,RSI_Status 15 min= ,RSI_Status 1h= ,RSI_Status 4h= ,RSI_Status D= ,RSI 15 min= ,RSI 1h= ,RSI 4h= ,RSI D= ,MACD_Status 15 min= ,MACD_Status 1h= ,MACD_Status 4h= ,MACD_Status D= ,Stochastic_Status 15 min= ,Stochastic_Status 1h= ,Stochastic_Status 4h= ,Stochastic_Status D= ,Supp_Z_percent_distance_TF 15 min=,Supp_Z_percent_distance_TF 1h=,Supp_Z_percent_distance_TF 4h=,Supp_Z_percent_distance_TF D=,Supp_Z_repeat_count_TF 15 min=,Supp_Z_repeat_count_TF 1h=,Supp_Z_repeat_count_TF 4h=,Supp_Z_repeat_count_TF D=,Ress_Z_percent_distance_TF 15 min=,Ress_Z_percent_distance_TF 1h=,Ress_Z_percent_distance_TF 4h=,Ress_Z_percent_distance_TF D=,Ress_Z_repeat_count_TF 15 min=,Ress_Z_repeat_count_TF 1h=,Ress_Z_repeat_count_TF 4h=,Ress_Z_repeat_count_TF D=,Supp_Z_repeated_percent_distance_TF 15 min=,Supp_Z_repeated_percent_distance_TF 1h=,Supp_Z_repeated_percent_distance_TF 4h=,Supp_Z_repeated_percent_distance_TF D=,Supp_Z_repeated_repeat_count_TF 15 min=,Supp_Z_repeated_repeat_count_TF 1h=,Supp_Z_repeated_repeat_count_TF 4h=,Supp_Z_repeated_repeat_count_TF D=,Ress_Z_repeated_percent_distance_TF 15 min=,Ress_Z_repeated_percent_distance_TF 1h=,Ress_Z_repeated_percent_distance_TF 4h=,Ress_Z_repeated_percent_distance_TF D=,Ress_Z_repeated_repeat_count_TF 15 min=,Ress_Z_repeated_repeat_count_TF 1h=,Ress_Z_repeated_repeat_count_TF 4h=,Ress_Z_repeated_repeat_count_TF D=,Supp_Z_farthest_percent_distance_TF 15 min=,Supp_Z_farthest_percent_distance_TF 1h=,Supp_Z_farthest_percent_distance_TF 4h=,Supp_Z_farthest_percent_distance_TF D=,Supp_Z_farthest_repeat_count_TF 15 min=,Supp_Z_farthest_repeat_count_TF 1h=,Supp_Z_farthest_repeat_count_TF 4h=,Supp_Z_farthest_repeat_count_TF D=,Ress_Z_farthest_percent_distance_TF 15 min=,Ress_Z_farthest_percent_distance_TF 1h=,Ress_Z_farthest_percent_distance_TF 4h=,Ress_Z_farthest_percent_distance_TF D=,Ress_Z_farthest_repeat_count_TF 15 min=,Ress_Z_farthest_repeat_count_TF 1h=,Ress_Z_farthest_repeat_count_TF 4h=,Ress_Z_farthest_repeat_count_TF D=,Supp_Z_2th_percent_distance_TF 15 min=,Supp_Z_2th_percent_distance_TF 1h=,Supp_Z_2th_percent_distance_TF 4h=,Supp_Z_2th_percent_distance_TF D=,Supp_Z_2th_repeat_count_TF 15 min=,Supp_Z_2th_repeat_count_TF 1h=,Supp_Z_2th_repeat_count_TF 4h=,Supp_Z_2th_repeat_count_TF D=,Ress_Z_2th_percent_distance_TF 15 min=,Ress_Z_2th_percent_distance_TF 1h=,Ress_Z_2th_percent_distance_TF 4h=,Ress_Z_2th_percent_distance_TF D=,Ress_Z_2th_repeat_count_TF 15 min=,Ress_Z_2th_repeat_count_TF 1h=,Ress_Z_2th_repeat_count_TF 4h=,Ress_Z_2th_repeat_count_TF D=,n_bar_Change_ravand_TF 15 min= ,n_bar_Change_ravand_TF 1h= ,n_bar_Change_ravand_TF 4h= ,n_bar_Change_ravand_TF D= ,n_bar_Change_ravand_Zstr 15 min= ,n_bar_Change_ravand_Zstr 1h= ,n_bar_Change_ravand_Zstr 4h= ,n_bar_Change_ravand_Zstr D= ,now_ravand_perc_TF 15 min= ,now_ravand_perc_TF 1h= ,now_ravand_perc_TF 4h= ,now_ravand_perc_TF D= ,sec_ravand_perc_TF 15 min= ,sec_ravand_perc_TF 1h= ,sec_ravand_perc_TF 4h= ,sec_ravand_perc_TF D= ,third_ravand_perc_TF 15 min= ,third_ravand_perc_TF 1h= ,third_ravand_perc_TF 4h= ,third_ravand_perc_TF D= 
0.15,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,57.81936137,56.61619704,46.03729031,58.08795293,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Buy Signa,Neutral,Neutral,Buy Signa,0.114936421,0.072388768,0.180333842,0.413262854,8,6,7,5,0.026403198,0.136214098,0.41215392,1.043454383,7,5,5,7,0.114936421,0.072388768,0.180333842,0.413262854,8,6,7,5,0.026403198,0.136214098,0.41215392,1.043454383,7,5,5,7,0.391361402,0.391361402,5.631538092,5.790485344,2,2,1,2,0.338533003,1.197957097,1.077206471,3.407508717,3,3,3,3,0.241853293,0.391361402,2.783240306,1.760802868,7,2,5,5,0.184206311,0.417791003,1.077206471,1.891657118,3,10,3,1,1,2,1,6,5,2,2,6,0,0,0,-1.214146172,0.49459472,0.49459472,-1.622208833,5.740624548,-0.296985734,-0.750598637,1.21971503,-1.603297778
-1.82,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand_Transient Soodi To Nozooli,Ravand Nozooli,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,42.14365362,46.73720732,41.12744828,56.599496,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Neutral,Neutral,Neutral,Buy Signa,0.079947982,0.231860717,0.020495244,0.25379724,8,2,7,5,0.038742623,0.065849237,0.572941253,1.205252601,7,7,5,7,0.079947982,0.231860717,0.020495244,0.25379724,8,2,7,5,0.038742623,0.065849237,0.572941253,1.205252601,7,7,5,7,0.231860717,0.231860717,5.480428364,5.639630134,2,2,1,2,0.499202448,1.360002715,1.239058735,3.573092433,3,3,3,3,0.231860717,0,2.627569674,1.603495034,2,0,5,5,0.186572838,0.296559576,1.239058735,2.05481354,7,5,3,1,1,1,1,6,1,4,2,6,0,0,0,-1.372076464,-0.30379139,0.49459472,-1.622208833,5.740624548,0.49459472,-0.750598637,1.21971503,-1.603297778
0.41,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,46.68122858,49.18305927,42.1068013,56.96173062,Ehtemale_Start_Nozool,Ehtemale_Start_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Neutral,Buy Signa,Neutral,Buy Signa,0.117852517,0.269707624,0.058422333,0.291635825,8,2,7,5,0.000793063,0.027889394,0.534789045,1.166860527,7,7,5,7,0.117852517,0.269707624,0.058422333,0.291635825,8,2,7,5,0.000793063,0.027889394,0.534789045,1.166860527,7,7,5,7,0.269707624,0.269707624,5.516284234,5.675425611,2,2,1,2,0.461078214,1.321551937,1.200653837,3.533802122,3,3,3,3,0.269707624,0,2.664507772,1.640821614,2,0,5,5,0.130987628,0.258512213,1.200653837,2.016099186,7,5,3,1,4,3,2,6,9,6,3,6,0,0,0,-1.334647898,-0.30379139,0.49459472,-1.622208833,5.740624548,0.49459472,-0.750598637,1.21971503,-1.603297778
-1.26,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Nozooli,No_newSignal,Sell Signal_StartNozool,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,40.1390417,42.97128856,39.11524437,55.80750187,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Ehtemale_Start_Nozool,Edame_Ravand_Nozool,Neutral,Neutral,Sell Signal,Buy Signa,0.014408228,0.125351587,2.559024851,0.183581412,9,3,5,5,0.109164383,0.158078848,0.049884815,1.276495519,7,6,7,7,0.014408228,0.125351587,2.559024851,0.183581412,9,3,5,5,0.109164383,0.158078848,0.049884815,1.276495519,7,6,7,7,0.161629447,0.125351587,5.413891796,5.573205635,2,3,1,2,0.569948347,1.431354569,1.310325451,3.64600218,3,3,3,3,0.161629447,0,3.200170429,1.534229319,2,0,5,5,0.23950004,0.367162824,0.643739059,2.126654502,7,5,5,1,3,1,2,6,3,8,3,6,0,0,0,-1.441456245,-0.36196421,0.49459472,-1.622208833,5.740624548,0.49459472,-0.750598637,1.21971503,-1.603297778
-0.4,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,38.75056258,41.03401609,38.09040942,55.30549679,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Sell Signal,Neutral,OS_Ehtiait_Souod,0.122774993,0.090498297,2.5211034,0.144704614,2,3,5,6,0.023165093,0.197057724,0.088821585,1.315909653,9,6,7,7,0.122774993,0.090498297,2.5211034,0.144704614,2,3,5,6,0.023165093,0.197057724,0.088821585,1.315909653,9,6,7,7,0.122774993,0.090498297,5.377081384,5.536457223,2,3,1,2,0.609087512,1.470828971,1.349752751,3.686338464,3,3,3,3,0,0,3.162498494,1.495909045,0,0,5,5,0.148124223,0.406223071,0.682906941,2.166399496,7,5,5,1,4,1,3,1,4,1,4,1,0,0,0,0,-0.373968125,-0.373968125,-1.622208833,-1.622208833,0.49459472,0.49459472,1.21971503,5.740624548
-0.53,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,35.42297191,38.68352545,37.02927321,54.76666908,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,OS_Ehtiait_Souod,Neutral,OS_Ehtiait_Souod,0.060255483,0.060255483,2.478632479,0.101198312,3,3,5,6,0.065724827,0.240712931,0.132429634,1.360052336,10,6,7,7,0.060255483,0.060255483,2.478632479,0.101198312,3,3,5,6,0.065724827,0.240712931,0.132429634,1.360052336,10,6,7,7,0.060255483,0.060255483,5.335854794,5.495300072,3,3,1,2,0.652922236,1.515039151,1.393910179,3.731513927,3,3,3,3,0,0,3.120307025,1.452991453,0,0,5,5,0.191758109,0.449969409,0.726773829,2.210912732,7,5,5,1,1,1,3,1,1,1,4,1,0,0,0,0,-0.413673383,-0.413673383,-1.622208833,-1.622208833,0.49459472,0.49459472,1.21971503,5.740624548
0.53,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Soodi To Nozooli,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Buy Signa_StartSouod,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNozooli,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,55.59940797,46.05557908,39.50966008,55.67399723,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,OB_Ehtiait_Nozool,Neutral,Neutral,OS_Ehtiait_Souod,0.022617239,0.155155804,2.552706658,0.177078316,12,2,5,6,0.089079502,0.164573221,0.056372173,1.283062412,6,6,7,7,0.022617239,0.155155804,2.552706658,0.177078316,12,2,5,6,0.089079502,0.164573221,0.056372173,1.283062412,6,6,7,7,0.159015401,0.155155804,5.407758717,5.567082886,3,2,1,2,0.576469426,1.437931503,1.316894537,3.652722714,3,3,3,3,0.159015401,0,3.193893809,1.527844677,3,0,5,5,0.173450295,0.373670755,0.650264923,2.13327652,4,5,5,1,1,14,4,1,1,1,5,1,0,0,0,0,0.161445962,-0.482003361,-1.622208833,-1.622208833,-0.482003361,0.49459472,1.21971503,5.740624548
-1.04,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Sell Signal_StartNozool,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,40.52115272,40.54419052,36.94173398,54.64835235,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Ehtemale_Start_Nozool,Edame_Ravand_Nozool,Buy Signa,Sell Signal,Neutral,Sell Signal,0.052288066,0.073858439,2.469591337,0.09193676,5,3,5,6,0.074708275,0.227932529,0.141712845,1.36944936,12,7,7,7,0.052288066,0.073858439,2.469591337,0.09193676,5,3,5,6,0.074708275,0.227932529,0.141712845,1.36944936,12,7,7,7,0.052288066,0.073858439,5.327078543,5.486538604,5,3,1,2,0.647111177,1.543146926,1.403310341,3.741130807,2,2,3,3,0,0,3.111325373,1.443855225,0,0,5,5,0.201046821,0.459282059,0.736112141,2.220388638,7,5,5,1,1,2,4,1,5,3,5,1,0,0,0,0,0.177219418,-0.482003361,-1.622208833,-1.622208833,-0.482003361,0.49459472,1.21971503,5.740624548
-0.42,Ravand_Transient Soodi To Nozooli,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,42.95114391,39.80142997,36.49868443,54.4366655,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Neutral,Neutral,Sell Signal,0.059575691,0.059575691,2.453313058,0.075261639,4,4,5,6,0.075891692,0.244661038,0.13027836,1.386368393,13,7,8,7,0.059575691,0.059575691,2.453313058,0.075261639,4,4,5,6,0.075891692,0.244661038,0.13027836,1.386368393,13,7,8,7,0.059575691,0.059575691,5.311277192,5.470763867,4,4,1,2,0.663909649,1.56009495,1.420235026,3.758445685,2,2,3,3,0,0,3.095154201,1.427405745,0,0,5,5,0.191167653,0.476049181,0.752925468,2.237449697,6,5,5,1,1,1,1,1,3,1,6,1,0,0,0,0,-0.178758324,-0.483850117,-1.622208833,-1.622208833,0.177219418,0.49459472,1.21971503,5.740624548
0.09,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNozooli,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,45.62109931,41.1571721,36.96995307,54.61295695,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Neutral,Neutral,Sell Signal,0.073474194,0.073474194,2.466878668,0.089157959,4,4,5,6,0.065183609,0.230720226,0.116353455,1.372268806,13,7,8,7,0.073474194,0.073474194,2.466878668,0.089157959,4,4,5,6,0.065183609,0.230720226,0.116353455,1.372268806,13,7,8,7,0.073474194,0.073474194,5.324445351,5.483909847,4,4,1,2,0.649910533,1.545971204,1.40613073,3.744016218,2,2,3,3,0,0,3.108630552,1.441114026,0,0,5,5,0.20383377,0.462076191,0.738913973,2.223231752,7,5,5,1,3,3,1,1,3,3,6,1,0,0,0,0,0.127117858,-0.483850117,-1.622208833,-1.622208833,-0.178758324,0.49459472,1.21971503,5.740624548
0.85,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,60.17675178,51.08958567,41.80732401,55.90392284,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Neutral,Neutral,Neutral,OS_Ehtiait_Souod,0.043526579,0.183598815,2.574365623,0.199265296,12,4,5,6,0.079379779,0.076248688,0.006019633,1.260550896,7,6,8,7,0.043526579,0.183598815,2.574365623,0.199265296,12,4,5,6,0.079379779,0.076248688,0.006019633,1.260550896,7,6,8,7,0.183598815,0.183598815,5.428783108,5.588071865,4,4,1,2,0.538988702,1.434061863,1.294375502,3.629684509,2,2,3,3,0.183598815,0,3.215410261,1.549731432,4,0,5,5,0.160523554,0.289251096,0.627894054,2.110576033,3,6,5,1,2,1,2,1,2,1,7,1,0,0,0,0,0.231039026,0.231039026,-1.622208833,-1.622208833,-0.178758324,-0.483850117,1.21971503,5.740624548
-0.69,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isSouodi,PTL_isNeutral,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,49.18163705,46.90570851,39.99489196,55.35390615,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Neutral,Neutral,Neutral,OS_Ehtiait_Souod,0.13088035,0.13088035,2.522909852,0.146555106,4,4,5,6,0.007412692,0.129104392,0.058838246,1.314032094,14,6,8,7,0.13088035,0.13088035,2.522909852,0.146555106,4,4,5,6,0.007412692,0.129104392,0.058838246,1.314032094,14,6,8,7,0.13088035,0.13088035,5.37883491,5.538207796,4,4,1,2,0.592088804,1.487634703,1.347874565,3.684416976,2,2,3,3,0,0,3.164293061,1.497734496,0,0,5,5,0.124934753,0.342219298,0.681041113,2.164506176,6,6,5,1,2,3,2,1,10,3,7,1,0,0,0,0,0.231039026,0.231039026,-1.622208833,-1.622208833,-0.178758324,-0.483850117,1.21971503,5.740624548
-1.86,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,No_newSignal,Sell Signal_StartNozool,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,35.79629512,36.64532739,36.07498732,53.41363996,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Neutral,Buy Signa,Sell Signal,0.078881186,0,2.372746086,1.345991444,1,0,5,5,0.022968345,0.002598439,0.201147025,0.007238509,4,5,8,5,0,0,2.372746086,1.345991444,0,0,5,5,0.022968345,0.002598439,0.201147025,0.007238509,4,5,8,5,0.078881186,0,5.233070705,5.392689106,1,0,1,2,0.747051236,1.643976725,1.504001287,3.844143149,2,2,3,3,0,0,3.015117347,2.524197964,0,0,5,4,0.161474429,0.283353595,0.836140576,1.470106682,14,6,5,7,2,1,1,7,2,1,1,7,0,0,0,-1.629511968,-0.324930802,-0.324930802,-1.707107776,5.740624548,0.231039026,0.231039026,1.21971503,-1.603297778
0.64,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,45.12149644,44.22578412,39.01001577,54.26150853,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Ehtemale_Start_Souod,Edame_Ravand_Nozool,Buy Signa,Neutral,Buy Signa,OS_Ehtiait_Souod,0.045673322,0.066029249,2.439743673,0.061392364,4,5,5,5,0.093912388,0.214533236,0.132383081,1.400471902,15,6,8,7,0.045673322,0.066029249,2.439743673,0.061392364,4,5,5,5,0.093912388,0.214533236,0.132383081,1.400471902,15,6,8,7,0.135397057,0.066029249,5.298105369,5.45761423,2,5,1,2,0.67791266,1.574222626,1.434343247,3.772879166,2,2,3,3,0.135397057,0,3.081674101,1.41369365,2,0,5,5,0.210360039,0.427829969,0.766940861,2.251671597,6,6,5,1,1,3,1,7,5,3,1,7,0,0,0,-1.56195797,0.258191545,-0.324930802,-1.707107776,5.740624548,-0.324930802,0.231039026,1.21971503,-1.603297778
-2.39,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Exit_OS_Signal_Souod,Neutral,Neutral,Neutral,30.41673384,34.66406323,32.28923192,51.45782012,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Buy Signa,Neutral,Neutral,Sell Signal,0.057633137,0.057633137,2.209394201,1.180921572,1,1,5,5,0.100393207,0.190328788,0.350562853,0.174572632,2,4,8,5,0,0,2.209394201,1.180921572,0,0,5,5,0.100393207,0.190328788,0.350562853,0.174572632,2,4,8,5,0.057633137,0.057633137,5.074504773,5.234390251,1,1,1,2,0.915623228,1.814049472,1.673839823,4.017897258,2,2,3,3,0,0,2.852840291,2.361099492,0,0,5,4,0.213490492,0.451149719,1.004861634,1.639888505,6,6,5,7,2,1,1,7,2,1,1,7,0,0,0,-1.793832503,-0.402964335,-0.47027022,-1.850431798,5.740624548,0.258191545,0.231039026,1.21971503,-1.603297778
-0.67,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,Ravand Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,34.61817101,32.89117193,31.09729894,50.88846115,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Buy Signa,Neutral,Sell Signal,0.080913673,0.080913673,2.159372035,1.130373319,1,1,5,5,0.151596882,0.241578468,0.460238038,0.225814252,2,4,7,5,0,0,2.159372035,1.130373319,0,0,5,5,0.151596882,0.241578468,0.460238038,0.225814252,2,4,7,5,0.080913673,0.080913673,5.025948178,5.185915441,1,1,1,2,0.967243913,1.866129722,1.725848354,4.071104828,2,2,3,3,0,0,2.803147263,2.311154926,0,0,5,4,0.26475202,0.502532815,1.056527966,1.691879668,6,6,5,7,2,1,8,7,2,1,40,7,0,0,-1.844041555,-1.844041555,-0.477072719,-0.544328523,1.21971503,5.740624548,0.258191545,0.231039026,-1.138232177,-1.603297778
-1.25,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Exit_OS_Signal_Souod,Exit_OS_Signal_Souod,OS_Ehtiait_Souod,Neutral,31.81047662,30.22335717,29.36302265,49.6378348,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Buy Signa,Buy Signa,OS_Ehtiait_Souod,OS_Ehtiait_Souod,0.048419386,0.048419386,2.043670562,1.013455003,1,1,5,5,0.037245682,0.360119186,0.500605242,0.278877043,1,4,8,6,0,0,2.043670562,1.013455003,0,0,5,5,0.270031193,0.360119186,0.500605242,0.278877043,2,4,8,6,0.048419386,0.048419386,4.913636575,5.073793007,1,1,1,2,1.086642767,1.986591555,1.846144296,4.194174155,2,2,3,3,0,0,2.688207086,2.195632944,0,0,5,4,0.160156432,0.621382125,1.176032404,1.812135441,1,6,5,7,2,1,1,1,2,1,1,1,0,0,0,0,-0.56229736,-0.62949557,-2.007449198,-2.007449198,0.258191545,0.231039026,1.21971503,5.740624548
