Sood_zarar,Ravand_TF 15 min= ,Ravand_TF 1h= ,Ravand_TF 4h= ,Ravand_TF D= ,Ravand_Zstr_TF 15 min= ,Ravand_Zstr_TF 1h= ,Ravand_Zstr_TF 4h= ,Ravand_Zstr_TF D= ,PTL_signal 15 min= ,PTL_signal 1h= ,PTL_signal 4h= ,PTL_signal D= ,PTL_Status 15 min= ,PTL_Status 1h= ,PTL_Status 4h= ,PTL_Status D= ,RSI_Status 15 min= ,RSI_Status 1h= ,RSI_Status 4h= ,RSI_Status D= ,RSI 15 min= ,RSI 1h= ,RSI 4h= ,RSI D= ,MACD_Status 15 min= ,MACD_Status 1h= ,MACD_Status 4h= ,MACD_Status D= ,Stochastic_Status 15 min= ,Stochastic_Status 1h= ,Stochastic_Status 4h= ,Stochastic_Status D= ,Supp_Z_percent_distance_TF 15 min=,Supp_Z_percent_distance_TF 1h=,Supp_Z_percent_distance_TF 4h=,Supp_Z_percent_distance_TF D=,Supp_Z_repeat_count_TF 15 min=,Supp_Z_repeat_count_TF 1h=,Supp_Z_repeat_count_TF 4h=,Supp_Z_repeat_count_TF D=,Ress_Z_percent_distance_TF 15 min=,Ress_Z_percent_distance_TF 1h=,Ress_Z_percent_distance_TF 4h=,Ress_Z_percent_distance_TF D=,Ress_Z_repeat_count_TF 15 min=,Ress_Z_repeat_count_TF 1h=,Ress_Z_repeat_count_TF 4h=,Ress_Z_repeat_count_TF D=,Supp_Z_repeated_percent_distance_TF 15 min=,Supp_Z_repeated_percent_distance_TF 1h=,Supp_Z_repeated_percent_distance_TF 4h=,Supp_Z_repeated_percent_distance_TF D=,Supp_Z_repeated_repeat_count_TF 15 min=,Supp_Z_repeated_repeat_count_TF 1h=,Supp_Z_repeated_repeat_count_TF 4h=,Supp_Z_repeated_repeat_count_TF D=,Ress_Z_repeated_percent_distance_TF 15 min=,Ress_Z_repeated_percent_distance_TF 1h=,Ress_Z_repeated_percent_distance_TF 4h=,Ress_Z_repeated_percent_distance_TF D=,Ress_Z_repeated_repeat_count_TF 15 min=,Ress_Z_repeated_repeat_count_TF 1h=,Ress_Z_repeated_repeat_count_TF 4h=,Ress_Z_repeated_repeat_count_TF D=,Supp_Z_farthest_percent_distance_TF 15 min=,Supp_Z_farthest_percent_distance_TF 1h=,Supp_Z_farthest_percent_distance_TF 4h=,Supp_Z_farthest_percent_distance_TF D=,Supp_Z_farthest_repeat_count_TF 15 min=,Supp_Z_farthest_repeat_count_TF 1h=,Supp_Z_farthest_repeat_count_TF 4h=,Supp_Z_farthest_repeat_count_TF D=,Ress_Z_farthest_percent_distance_TF 15 min=,Ress_Z_farthest_percent_distance_TF 1h=,Ress_Z_farthest_percent_distance_TF 4h=,Ress_Z_farthest_percent_distance_TF D=,Ress_Z_farthest_repeat_count_TF 15 min=,Ress_Z_farthest_repeat_count_TF 1h=,Ress_Z_farthest_repeat_count_TF 4h=,Ress_Z_farthest_repeat_count_TF D=,Supp_Z_2th_percent_distance_TF 15 min=,Supp_Z_2th_percent_distance_TF 1h=,Supp_Z_2th_percent_distance_TF 4h=,Supp_Z_2th_percent_distance_TF D=,Supp_Z_2th_repeat_count_TF 15 min=,Supp_Z_2th_repeat_count_TF 1h=,Supp_Z_2th_repeat_count_TF 4h=,Supp_Z_2th_repeat_count_TF D=,Ress_Z_2th_percent_distance_TF 15 min=,Ress_Z_2th_percent_distance_TF 1h=,Ress_Z_2th_percent_distance_TF 4h=,Ress_Z_2th_percent_distance_TF D=,Ress_Z_2th_repeat_count_TF 15 min=,Ress_Z_2th_repeat_count_TF 1h=,Ress_Z_2th_repeat_count_TF 4h=,Ress_Z_2th_repeat_count_TF D=,n_bar_Change_ravand_TF 15 min= ,n_bar_Change_ravand_TF 1h= ,n_bar_Change_ravand_TF 4h= ,n_bar_Change_ravand_TF D= ,n_bar_Change_ravand_Zstr 15 min= ,n_bar_Change_ravand_Zstr 1h= ,n_bar_Change_ravand_Zstr 4h= ,n_bar_Change_ravand_Zstr D= ,now_ravand_perc_TF 15 min= ,now_ravand_perc_TF 1h= ,now_ravand_perc_TF 4h= ,now_ravand_perc_TF D= ,sec_ravand_perc_TF 15 min= ,sec_ravand_perc_TF 1h= ,sec_ravand_perc_TF 4h= ,sec_ravand_perc_TF D= ,third_ravand_perc_TF 15 min= ,third_ravand_perc_TF 1h= ,third_ravand_perc_TF 4h= ,third_ravand_perc_TF D= 
0.46,Ravand_Transient_Ravand_Mobham,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,53.93656228,47.83621786,41.27924519,34.47671824,Ehtemale_Start_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Buy Signa,Buy Signa,Neutral,Neutral,0.021044349,0.131755922,0.20129377,0.294254893,12,1,2,10,0.068200581,0.014639547,0.233775265,0.690620625,13,3,4,5,0.021044349,NotExist,0.20129377,0.294254893,12,NotExist,2,10,0.068200581,0.014639547,0.233775265,0.690620625,13,3,4,5,0.270831618,0.270831618,0.20129377,3.779748017,1,1,2,1,0.2067836,2.555515907,2.480671223,2.268443542,3,1,5,4,0.139075696,0.270831618,NotExist,1.505402908,2,1,NotExist,10,0.137611741,0.12535112,0.735865975,2.268443542,5,2,4,4,1,1,3,2,1,9,10,2,0,0,0,0,-0.072270199,-0.351489035,-2.798412628,-2.798412628,0.149337145,0.49267411,1.179304869,1.926083479
-1.99,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,OS_Ehtiait_Souod,Neutral,Neutral,Neutral,28.97328699,30.62924226,35.31165472,32.65918948,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Sell Signal,OS_Ehtiait_Souod,OS_Ehtiait_Souod,Neutral,0.022916017,0.055915082,0.055915082,0.112380149,1,2,2,10,0.043082113,0.050415238,0.416613196,0.874291895,2,1,4,5,NotExist,0.055915082,0.055915082,0.112380149,NotExist,2,2,10,0.043082113,0.256964942,0.416613196,0.874291895,2,3,4,5,0.088914147,0.055915082,0.055915082,3.604231213,1,2,2,1,0.389572295,2.74258896,2.667607751,2.454992942,3,1,5,4,0.088914147,NotExist,NotExist,1.325737437,1,NotExist,NotExist,10,0.161328762,0.149412433,0.919619777,2.454992942,12,1,4,4,1,1,1,2,1,1,11,2,0,0,0,0,-0.267917558,-0.267917558,-2.798412628,-2.798412628,0.11809618,0.195146085,1.179304869,1.926083479
-0.83,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,31.79629519,31.22807953,33.4866776,32.03126402,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,OS_Ehtiait_Souod,OS_Ehtiait_Souod,OS_Ehtiait_Souod,Neutral,0.004892069,0.017886626,0.017886626,0.044578976,3,2,2,10,0.110988809,0.118326912,0.484773436,0.942762796,2,1,4,5,0.004892069,0.017886626,0.017886626,0.044578976,3,2,2,10,0.110988809,0.325016816,0.484773436,0.942762796,2,3,4,5,0.004892069,0.017886626,0.017886626,3.53880022,3,2,2,1,0.457714181,2.812328013,2.737295909,2.524536782,3,1,5,4,NotExist,NotExist,NotExist,1.258759861,NotExist,NotExist,NotExist,10,0.229315722,0.217391304,0.988121446,2.524536782,13,1,4,4,3,1,1,2,3,1,12,2,0,0,0,0,-0.243433696,-0.327353194,-2.798412628,-2.798412628,0.208174757,0.195146085,1.179304869,1.926083479
0.31,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,48.17036218,39.98802764,35.94094834,32.33043548,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Neutral,Neutral,Sell Signal,0.025212704,0.068761919,0.123313041,0.103142878,2,1,2,10,0.015586035,0.043090802,0.43686739,0.894638404,1,2,4,5,0.025212704,NotExist,0.123313041,0.103142878,2,NotExist,2,10,0.063260965,0.043090802,0.43686739,0.894638404,2,2,4,5,0.177864163,0.177864163,0.123313041,2.330203902,1,1,2,5,0.409821036,2.168292504,2.688315975,2.475658281,3,1,5,4,0.081139064,0.177864163,NotExist,1.305834678,2,1,NotExist,10,0.063260965,0.169612733,0.939975429,2.475658281,2,1,4,4,1,1,1,1,1,2,1,1,0,0,0,0,0.19379489,-0.442566888,-2.904534713,-2.904534713,-0.358744395,0.195146085,1.179304869,1.926083479
0.04,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,50.89133421,41.44892081,36.46849885,32.50485495,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Neutral,Neutral,Neutral,Sell Signal,0.031858229,0.073342685,0.127891306,0.107722068,4,1,2,10,0.027809101,0.043547219,0.432263447,0.890013477,3,2,4,5,0.031858229,NotExist,0.127891306,0.107722068,4,NotExist,2,10,0.027809101,0.043547219,0.432263447,0.890013477,3,2,4,5,0.182439928,0.182439928,0.127891306,2.334681005,1,1,2,5,0.405218332,2.163609194,2.683608827,2.470960881,3,1,5,4,0.085719263,0.182439928,NotExist,1.310358737,2,1,NotExist,10,0.066008416,0.16502104,0.935348424,2.470960881,1,1,4,4,2,2,2,1,2,6,2,1,0,0,0,0,-0.058661778,-0.442566888,-2.904534713,-2.904534713,0.203897941,0.195146085,1.179304869,1.926083479
-1.48,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,OS_Ehtiait_Souod,Neutral,Neutral,Neutral,27.21561421,30.30238752,32.38550148,31.16849754,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,OS_Ehtiait_Souod,OS_Ehtiait_Souod,Sell Signal,Sell Signal,0.028918715,0.028918715,NotExist,1.173549015,2,2,NotExist,10,0.052788131,0.065181867,0.010557626,0.030754824,2,1,2,10,0.028918715,0.028918715,NotExist,1.173549015,2,2,NotExist,10,0.052788131,0.18223381,0.010557626,0.030754824,2,2,2,10,0.028918715,0.028918715,NotExist,2.199291262,2,2,NotExist,5,0.544406294,2.305234747,2.825955236,2.613012504,3,1,5,4,NotExist,NotExist,NotExist,2.199291262,NotExist,NotExist,NotExist,5,0.106723831,0.18223381,0.571488901,1.029873492,4,2,4,5,2,1,3,1,2,10,3,1,0,0,0,0,-0.173235564,-0.442566888,-2.904534713,-2.904534713,0.203897941,0.195146085,1.179304869,1.926083479
1.69,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,Ravand_Transient Soodi To Nozooli,Ravand_Transient Soodi To Nozooli,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,No_newSignal,Buy Signa_StartSouod,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isSouodi,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,64.8680542,51.56534218,40.65383793,32.86464804,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Neutral,Neutral,Neutral,Neutral,0.035615427,0.096240216,0.165441513,0.122311639,7,1,2,9,0.047203534,0.030857974,0.40925006,0.866895199,2,3,4,5,0.035615427,0.219977636,0.165441513,0.122311639,7,2,2,9,0.047203534,0.030857974,0.40925006,0.866895199,2,3,4,5,0.219977636,0.219977636,0.165441513,2.357060366,2,2,2,5,0.382211142,2.14019908,2.660079559,2.447480339,3,1,5,4,0.1209877,0.219977636,NotExist,1.332972814,1,2,NotExist,10,0.147385016,0.14206889,0.912219758,2.447480339,10,1,4,4,1,1,1,14,1,1,1,14,0,0,0,-2.704775494,0.286643515,0.286643515,-2.933071744,1.926083479,-0.232813932,-0.471827509,1.179304869,-1.781951934
-0.33,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isSouodi,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,57.6185685,51.90800262,40.7459449,32.92177082,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Sell Signal,Buy Signa,Neutral,Neutral,0.038364092,0.098987214,0.168186609,0.125057921,7,1,2,9,0.034828835,0.028107481,0.406489162,0.864121718,3,3,4,5,0.038364092,0.222721232,0.168186609,0.125057921,7,2,2,9,0.034828835,0.028107481,0.406489162,0.864121718,3,3,4,5,0.222721232,0.222721232,0.168186609,2.3597452,2,2,2,5,0.365244489,2.137390587,2.657256771,2.444663398,4,1,5,4,0.124192292,0.222721232,NotExist,1.335685807,2,2,NotExist,10,0.144509112,0.139315338,0.90944503,2.444663398,9,1,4,4,2,5,2,14,7,5,2,14,0,0,0,-2.702100147,-0.173143517,0.286643515,-2.933071744,1.926083479,0.286643515,-0.471827509,1.179304869,-1.781951934
-2.32,Ravand Nozooli,Ravand Nozooli,Ravand_Transient_Ravand_Mobham,Ravand Nozooli,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand Nozooli,No_newSignal,Sell Signal_StartNozool,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,32.78746044,36.78701997,34.71847973,30.88261318,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,OS_Ehtiait_Souod,OS_Ehtiait_Souod,Sell Signal,Sell Signal,0.027550233,0.027550233,NotExist,1.142691841,2,2,NotExist,10,0.071171436,0.096425816,0.101017522,0.070304114,2,1,3,9,0.027550233,0.027550233,NotExist,1.142691841,2,2,NotExist,10,0.071171436,0.225299685,0.101017522,0.070304114,2,3,3,9,0.027550233,0.027550233,NotExist,2.168754362,2,2,NotExist,5,0.561565588,1.775153363,2.829102842,2.645051978,4,1,6,4,NotExist,NotExist,NotExist,2.168754362,NotExist,NotExist,NotExist,5,0.157167521,0.225299685,0.602890938,1.061418653,7,3,4,5,13,4,1,14,13,4,3,14,-0.248252613,0,0,-2.892049761,0.178032284,0.291237161,-2.933071744,1.926083479,-0.173143517,-0.471827509,1.179304869,-1.781951934
-0.15,Ravand Soodi,Ravand Soodi,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Buy Signa_StartSouod,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,44.04562394,39.75338264,35.11809352,30.92496826,Edame_Ravand_Souod,Ehtemale_Start_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Sell Signal,Neutral,Neutral,Neutral,0.012854179,0.062434581,0.007804323,1.162660448,1,3,2,10,0.050957636,0.076206916,0.582569734,0.035899884,2,1,4,10,0.060827809,0.062434581,0.007804323,1.162660448,4,3,2,10,0.050957636,0.205054753,0.582569734,0.035899884,2,3,4,10,0.060827809,0.062434581,0.007804323,2.18851571,4,3,2,5,0.541252732,1.754595369,2.837284463,2.624318269,4,1,5,4,0.060827809,NotExist,NotExist,2.18851571,4,NotExist,NotExist,5,0.136936351,0.205054753,1.086407624,1.041004829,7,3,4,5,2,4,1,1,13,4,1,1,0.091899939,0,0,0,-0.319705395,-0.319705395,-2.961608775,-2.961608775,0.178032284,0.291237161,1.179304869,1.926083479
-0.7,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,42.15971839,38.79383329,34.25657728,30.60444282,Edame_Ravand_Souod,Ehtemale_Start_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Neutral,OS_Ehtiait_Souod,Neutral,0.01892304,0.021586963,NotExist,1.115448917,5,4,NotExist,10,0.05373776,0.098289578,0.039958847,0.08368393,2,2,2,10,0.01892304,0.021586963,NotExist,1.115448917,5,4,NotExist,10,0.05373776,0.098289578,0.039958847,0.08368393,2,2,2,10,0.01892304,0.021586963,NotExist,2.141794198,5,4,NotExist,5,0.579939128,1.803200382,2.886406643,2.673338722,3,1,5,4,NotExist,NotExist,NotExist,2.141794198,NotExist,NotExist,NotExist,5,0.098748875,0.252919599,0.630614907,1.089268983,2,3,4,5,4,1,2,1,4,8,2,1,0,0,0,0,-0.114741007,-0.319705395,-2.961608775,-2.961608775,0.116712923,0.291237161,1.179304869,1.926083479
0.26,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,44.61690465,42.29487509,35.87336568,30.84420912,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Sell Signal,Neutral,Sell Signal,Neutral,0.039030572,0.046377504,NotExist,1.139968225,6,4,NotExist,10,0.052897905,0.068571359,0.015153046,0.058867287,5,3,2,10,0.039030572,0.046377504,NotExist,1.139968225,6,4,NotExist,10,0.052897905,0.068571359,0.015153046,0.058867287,5,3,2,10,0.039030572,0.046377504,NotExist,2.166059014,6,4,NotExist,5,0.579489205,1.777957369,2.86089504,2.647879951,1,1,5,4,NotExist,NotExist,NotExist,2.166059014,NotExist,NotExist,NotExist,5,0.159926951,0.228060992,0.605662647,1.064202996,7,3,4,5,1,2,3,1,1,12,3,1,0,0,0,0,-0.074343983,-0.319705395,-2.961608775,-2.961608775,0.125900603,0.291237161,1.179304869,1.926083479
-0.52,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,49.34189006,41.82214802,34.94781038,30.4728431,Edame_Ravand_Souod,Edame_Ravand_Souod,Ehtemale_Start_Souod,Edame_Ravand_Nozool,Neutral,Neutral,Buy Signa,Neutral,0.003981123,0.037667552,NotExist,1.101821823,6,4,NotExist,10,0.091504589,0.0707415,0.02342738,0.111675614,5,3,2,9,0.003981123,0.037667552,NotExist,1.101821823,6,4,NotExist,10,0.091504589,0.0707415,0.02342738,0.111675614,5,3,2,9,0.078550626,0.037667552,NotExist,2.128308543,2,4,NotExist,5,0.479572244,1.817229689,2.900585225,2.687487942,2,1,5,4,0.078550626,NotExist,NotExist,2.128308543,2,NotExist,NotExist,5,0.198574933,0.137808116,0.644482622,1.103199904,7,1,4,5,2,2,1,15,8,2,1,15,0,0,0,-2.932179962,-0.188154525,-0.380165441,-3.020466402,1.926083479,0.125900603,0.291237161,1.179304869,-1.781951934
0.42,Ravand_Transient Nozooli To Soodi,Ravand_Transient Soodi To Nozooli,Ravand_Transient_Ravand_Mobham,Ravand Nozooli,Ravand_Transient Nozooli To Soodi,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNeutral,PTL_isNeutral,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Neutral,46.26707824,46.37954869,37.17162795,30.8084514,Edame_Ravand_Nozool,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Neutral,Neutral,Neutral,Neutral,0.034325205,0.059328649,NotExist,1.136336502,8,5,NotExist,10,0.059849076,0.083115213,0.030919472,0.076737435,6,4,3,9,0.034325205,0.059328649,NotExist,1.136336502,8,5,NotExist,10,0.059849076,0.083115213,0.030919472,0.076737435,6,4,3,9,0.113422418,0.059328649,NotExist,2.162464986,2,5,NotExist,5,0.43807687,1.781696285,2.83571352,2.651650824,1,1,6,4,0.113422418,NotExist,NotExist,2.162464986,2,NotExist,NotExist,5,0.151929624,0.23174297,0.609358497,1.067915691,7,3,4,5,1,1,1,15,1,1,2,15,0,0,0,-2.898292237,-0.138518131,0.241843528,-3.020466402,1.926083479,0.241843528,-0.380165441,1.179304869,-1.781951934
-2.1,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand Nozooli,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,Vorood_OS_Ehtemal_Souod,31.44462167,33.99306326,31.61094001,29.14443357,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,OS_Ehtiait_Souod,Neutral,Neutral,0.028522008,0.028522008,0.028522008,0.957143383,1,1,1,10,0.067624761,0.121816576,0.284300015,0.258129283,2,5,1,9,NotExist,NotExist,NotExist,0.957143383,NotExist,NotExist,NotExist,10,0.067624761,0.121816576,0.791715737,0.258129283,2,5,4,9,0.028522008,0.028522008,0.028522008,1.985131753,1,1,1,5,0.620123657,1.966178419,3.051118799,2.837709775,1,1,5,4,NotExist,NotExist,NotExist,1.985131753,NotExist,NotExist,NotExist,5,0.145238796,0.264518622,0.791715737,1.251104078,7,4,4,5,5,2,1,15,5,2,1,15,0,0,0,-3.073973336,-0.32473787,-0.32473787,-3.101618585,1.926083479,0.241843528,0.241843528,1.179304869,-1.781951934
-1.06,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,OS_Ehtiait_Souod,OS_Ehtiait_Souod,35.54554807,32.51406476,29.10218966,28.33994012,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Sell Signal,Neutral,Neutral,OS_Ehtiait_Souod,0.053413392,0.053413392,0.053413392,0.865020675,1,1,1,10,0.031311299,0.214942857,0.377577426,0.310902778,1,5,1,10,NotExist,NotExist,NotExist,0.865020675,NotExist,NotExist,NotExist,10,0.160700636,0.214942857,0.885465111,0.310902778,2,5,4,10,0.053413392,0.053413392,0.053413392,1.893965208,1,1,1,5,0.690690414,1.729488797,3.146969711,2.933362189,2,1,5,4,NotExist,NotExist,NotExist,1.893965208,NotExist,NotExist,NotExist,5,0.160700636,0.357777635,0.885465111,1.345280743,2,4,4,5,1,2,1,1,7,2,1,1,0,0,0,0,-0.442157213,-0.442157213,-3.21576671,-3.21576671,0.241843528,0.241843528,1.179304869,1.926083479
0.41,Ravand_Transient Soodi To Nozooli,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand mobham_Shayad_Kanal,Ravand_Transient Nozooli To Soodi,No_newSignal,No_newSignal,No_newSignal,No_newSignal,PTL_isSouodi,PTL_isNozooli,PTL_isNozooli,PTL_isNozooli,Neutral,Neutral,Neutral,OS_Ehtiait_Souod,52.72770616,38.29391998,30.84059136,28.94057344,Edame_Ravand_Souod,Edame_Ravand_Souod,Edame_Ravand_Nozool,Edame_Ravand_Nozool,Neutral,Buy Signa,Buy Signa,OS_Ehtiait_Souod,0.084686476,0.098494054,0.098494054,0.909735263,2,1,1,10,0.00184101,0.082845466,0.332302368,0.265657793,1,2,1,10,0.084686476,NotExist,NotExist,0.909735263,2,NotExist,NotExist,10,0.082845466,0.082845466,0.839960971,0.265657793,2,2,4,10,0.084686476,0.098494054,0.098494054,1.938215693,2,1,1,5,0.58360028,1.683603962,3.100445525,2.88693435,1,1,5,4,NotExist,NotExist,NotExist,1.938215693,NotExist,NotExist,NotExist,5,0.082845466,0.186402298,0.839960971,1.299569204,2,4,4,5,1,4,2,1,8,6,2,1,0,0,0,0,-0.133389756,-0.442157213,-3.21576671,-3.21576671,0.161247224,0.241843528,1.179304869,1.926083479
